longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,163046.0,NEAR OCEAN
-122.25,37.81,28.0,5806.0,1603.0,2563.0,1497.0,3.2177,274826.06,NEAR BAY
-122.27,37.48,26.0,3542.0,507.0,1392.0,524.0,8.5184,442557.36,NEAR OCEAN
-120.62,35.28,28.0,3952.0,592.0,1469.0,571.0,6.3144,419289.39,NEAR OCEAN
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,84821.0,INLAND
-118.75,34.17,18.0,6217.0,858.0,2703.0,834.0,6.8075,379492.1,NEAR OCEAN
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,147498.0,NEAR BAY
-116.38,33.74,7.0,17579.0,3479.0,3581.0,1820.0,4.084,157235.0,INLAND
-116.86,33.73,13.0,2604.0,443.0,978.0,417.0,2.933,129272.0,INLAND
-122.4,37.76,52.0,1185.0,246.0,480.0,253.0,4.4074,284632.04,NEAR BAY
-118.24,33.99,41.0,1425.0,372.0,1803.0,353.0,1.6731,103540.0,<1H OCEAN
-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,219779.0,<1H OCEAN
-118.09,33.99,35.0,2787.0,639.0,1923.0,614.0,3.5757,180429.0,<1H OCEAN
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,321553.01,<1H OCEAN
-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394,300753.05,<1H OCEAN
-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,7.3343,333689.02,INLAND
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,126880.0,INLAND
-118.1,33.79,35.0,2370.0,379.0,996.0,380.0,5.7368,301183.0,<1H OCEAN
-118.16,34.06,27.0,1675.0,274.0,785.0,275.0,5.828,289747.02,<1H OCEAN
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,204846.0,INLAND
-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442,171470.01,<1H OCEAN
-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2.1038,76313.0,INLAND
-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792,197753.0,INLAND
-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,364397.19,<1H OCEAN
-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,200063.0,NEAR OCEAN
-121.23,38.67,27.0,5266.0,971.0,2432.0,948.0,3.8954,155007.0,INLAND
-117.82,33.85,21.0,2603.0,404.0,1350.0,390.0,6.057,268494.01,<1H OCEAN
-118.19,34.02,34.0,1478.0,369.0,1735.0,348.0,1.8875,146845.0,<1H OCEAN
-122.27,37.78,52.0,1408.0,280.0,718.0,265.0,2.6806,179025.0,NEAR BAY
-122.47,37.69,35.0,1720.0,421.0,1452.0,425.0,3.5909,257948.0,NEAR OCEAN
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,263136.09,<1H OCEAN
-121.37,36.83,14.0,3658.0,612.0,1951.0,600.0,4.76,252520.0,INLAND
-118.96,35.4,27.0,2473.0,400.0,1271.0,427.0,3.5524,86682.0,INLAND
-122.0,38.35,34.0,1084.0,187.0,561.0,198.0,4.2115,154189.0,INLAND
-117.9,34.1,31.0,3007.0,653.0,1766.0,616.0,3.7083,176077.0,<1H OCEAN
-118.15,34.12,52.0,1518.0,344.0,725.0,296.0,3.4018,233180.0,<1H OCEAN
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,246566.02,NEAR BAY
-118.57,34.22,17.0,3262.0,753.0,1879.0,708.0,4.1359,218172.0,<1H OCEAN
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,97971.0,INLAND
-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,181730.01,NEAR OCEAN
-120.85,37.77,37.0,1738.0,403.0,936.0,366.0,2.4717,94300.0,INLAND
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,198235.0,<1H OCEAN
-118.36,34.1,52.0,1096.0,247.0,423.0,230.0,3.0179,346849.04,<1H OCEAN
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,6.993,372357.2,<1H OCEAN
-118.22,33.98,15.0,1011.0,274.0,899.0,219.0,2.7045,149775.0,<1H OCEAN
-118.29,34.03,38.0,1501.0,437.0,1777.0,441.0,2.0848,146985.0,<1H OCEAN
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,1.3889,52298.87,INLAND
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,87613.0,NEAR BAY
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,113016.0,INLAND
-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,117596.0,INLAND
-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,250304.01,<1H OCEAN
-117.09,32.64,20.0,1999.0,651.0,1302.0,592.0,1.6321,110274.0,NEAR OCEAN
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,98595.0,INLAND
-117.94,34.08,34.0,1970.0,476.0,1269.0,406.0,4.064,187661.0,<1H OCEAN
-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,196072.0,<1H OCEAN
-121.29,37.98,49.0,2501.0,565.0,1171.0,550.0,2.5043,93282.0,INLAND
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,144900.0,<1H OCEAN
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,155543.0,NEAR OCEAN
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,3.8542,238589.0,NEAR OCEAN
-121.93,37.93,16.0,2876.0,391.0,1089.0,377.0,6.299,253314.0,INLAND
-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687,363598.09,<1H OCEAN
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716,62846.99,INLAND
-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,162626.0,<1H OCEAN
-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,325835.2,<1H OCEAN
-118.29,34.65,18.0,6893.0,1372.0,2837.0,1221.0,3.3173,138089.0,INLAND
-119.02,35.37,44.0,2687.0,620.0,1521.0,549.0,1.7213,56805.0,INLAND
-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,259901.07,NEAR OCEAN
-119.86,34.38,26.0,1626.0,375.0,1580.0,359.0,2.1471,217333.01,NEAR OCEAN
-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,157047.0,INLAND
-118.02,33.95,35.0,2085.0,400.0,1112.0,391.0,3.4886,182620.0,<1H OCEAN
-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,59787.0,INLAND
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,100196.0,INLAND
-121.33,38.66,15.0,4371.0,908.0,1842.0,818.0,2.7797,138235.0,INLAND
-122.17,37.88,32.0,3633.0,508.0,1393.0,506.0,7.6917,422104.1,NEAR BAY
-118.29,34.01,40.0,885.0,312.0,799.0,221.0,1.1667,125778.0,<1H OCEAN
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,141119.0,INLAND
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,145488.0,NEAR BAY
-118.09,34.09,40.0,855.0,208.0,745.0,222.0,3.0125,187661.0,<1H OCEAN
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,160812.0,NEAR BAY
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,212301.0,<1H OCEAN
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,116479.0,<1H OCEAN
-119.36,36.33,11.0,3221.0,617.0,1351.0,565.0,2.9844,93468.0,INLAND
-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987,294795.02,<1H OCEAN
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,182686.0,<1H OCEAN
-118.57,34.25,20.0,4679.0,609.0,1945.0,609.0,8.7471,454889.37,<1H OCEAN
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,252149.02,<1H OCEAN
-122.08,37.38,33.0,2771.0,659.0,1496.0,581.0,3.4042,282254.02,NEAR BAY
-120.59,38.45,13.0,2944.0,558.0,1091.0,466.0,3.0,118991.0,INLAND
-118.56,34.2,35.0,2273.0,,1431.0,403.0,4.0789,215297.0,<1H OCEAN
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,191715.0,NEAR BAY
-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,54060.0,INLAND
-117.83,33.65,9.0,638.0,266.0,426.0,234.0,3.7875,289821.12,<1H OCEAN
-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729,229707.0,NEAR OCEAN
-118.12,33.77,10.0,7264.0,1137.0,2528.0,1057.0,10.2233,463737.31,NEAR OCEAN
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,165946.0,INLAND
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,292316.0,NEAR BAY
-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084,245770.0,<1H OCEAN
-118.01,33.77,32.0,1771.0,296.0,995.0,272.0,5.8362,271649.01,<1H OCEAN
-123.18,40.58,18.0,1451.0,278.0,695.0,254.0,1.7262,78695.0,INLAND
-117.3,34.15,40.0,961.0,199.0,509.0,182.0,2.06,76920.0,INLAND
-122.4,38.53,24.0,1741.0,289.0,564.0,231.0,3.6118,175522.0,INLAND
-121.41,38.6,16.0,5407.0,1467.0,2523.0,1265.0,2.0471,106615.0,INLAND
-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,131344.0,INLAND
-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,152346.0,NEAR OCEAN
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,132456.0,NEAR OCEAN
-118.32,33.35,27.0,1675.0,521.0,744.0,331.0,2.1579,261920.0,ISLAND
-121.64,36.82,18.0,1819.0,283.0,919.0,295.0,4.1696,229012.03,<1H OCEAN
-122.28,37.87,46.0,3022.0,696.0,1293.0,675.0,2.543,185044.0,NEAR BAY
-121.38,38.59,38.0,1839.0,287.0,685.0,276.0,4.5313,162804.0,INLAND
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,217581.0,<1H OCEAN
-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,143525.01,INLAND
-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536,304151.04,<1H OCEAN
-118.47,34.02,35.0,3057.0,774.0,2223.0,732.0,2.0745,292496.0,<1H OCEAN
-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,467765.77,<1H OCEAN
-123.85,39.39,23.0,4671.0,912.0,2095.0,857.0,3.184,194738.0,<1H OCEAN
-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,174613.0,<1H OCEAN
-122.44,37.76,52.0,1968.0,472.0,784.0,430.0,3.3702,350631.03,NEAR BAY
-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,286357.04,NEAR BAY
-118.25,34.0,41.0,1768.0,475.0,1721.0,474.0,1.303,101296.0,<1H OCEAN
-118.28,34.06,52.0,1261.0,616.0,2309.0,581.0,1.6184,204425.0,<1H OCEAN
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,95564.0,INLAND
-118.37,34.2,34.0,2199.0,609.0,2488.0,597.0,2.9861,192371.0,<1H OCEAN
-117.84,34.63,5.0,6739.0,1251.0,4614.0,1266.0,4.002,152647.0,INLAND
-122.41,37.64,38.0,1204.0,268.0,921.0,247.0,4.4464,258320.0,NEAR OCEAN
-117.9,34.13,5.0,1126.0,316.0,819.0,311.0,1.5,189639.04,<1H OCEAN
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,107764.0,INLAND
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,76697.0,INLAND
-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,180259.0,<1H OCEAN
-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,364983.1,<1H OCEAN
-119.5,34.35,39.0,308.0,38.0,59.0,21.0,11.7794,209359.11,NEAR OCEAN
-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825,301457.0,<1H OCEAN
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,63316.0,INLAND
-118.23,33.93,39.0,2065.0,532.0,2015.0,535.0,0.8478,100238.0,<1H OCEAN
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,59259.0,INLAND
-120.45,34.96,21.0,2121.0,445.0,2211.0,463.0,4.0603,159383.0,<1H OCEAN
-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,135611.0,INLAND
-117.09,32.8,36.0,2163.0,367.0,915.0,360.0,4.7188,188111.0,NEAR OCEAN
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,476088.53,<1H OCEAN
-122.19,39.74,39.0,4179.0,814.0,2111.0,809.0,2.3507,78001.0,INLAND
-122.45,37.9,30.0,3763.0,717.0,1292.0,632.0,8.4888,467239.3,NEAR BAY
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,278327.01,NEAR BAY
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,162784.0,INLAND
-120.41,34.87,15.0,1534.0,251.0,761.0,240.0,4.9028,211086.0,<1H OCEAN
-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,311070.0,INLAND
-121.32,36.79,30.0,516.0,90.0,288.0,95.0,3.6333,177751.0,INLAND
-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,235148.0,<1H OCEAN
-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,99635.0,NEAR OCEAN
-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,81345.0,INLAND
-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,236497.0,NEAR OCEAN
-115.51,33.12,21.0,1024.0,218.0,890.0,232.0,2.101,59654.0,INLAND
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,168181.0,<1H OCEAN
-122.42,37.78,52.0,989.0,425.0,634.0,341.0,2.4414,291676.11,NEAR BAY
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,85471.0,NEAR BAY
-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,96054.0,INLAND
-117.95,33.84,34.0,1229.0,215.0,1035.0,218.0,3.5455,180786.0,<1H OCEAN
-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,232103.0,<1H OCEAN
-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,254651.02,<1H OCEAN
-121.96,38.34,14.0,3035.0,680.0,1597.0,663.0,3.6036,139474.0,INLAND
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,140310.0,<1H OCEAN
-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,377519.34,<1H OCEAN
-124.17,40.8,52.0,1606.0,419.0,891.0,367.0,1.585,79047.0,NEAR OCEAN
-122.23,37.45,34.0,4177.0,723.0,1586.0,660.0,5.0457,342105.06,NEAR OCEAN
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,122093.0,INLAND
-117.98,34.14,24.0,1596.0,388.0,1329.0,352.0,3.0417,144940.0,INLAND
-120.95,37.59,29.0,1727.0,439.0,1063.0,386.0,1.8929,84676.0,INLAND
-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,257651.0,<1H OCEAN
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,447952.39,NEAR OCEAN
-121.47,38.68,19.0,946.0,182.0,474.0,173.0,5.0155,180216.0,INLAND
-118.45,34.19,11.0,2479.0,900.0,2466.0,855.0,2.2264,216241.0,<1H OCEAN
-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,225116.0,<1H OCEAN
-121.8,40.34,26.0,4815.0,910.0,1341.0,539.0,2.881,97705.0,INLAND
-121.82,37.39,37.0,4137.0,636.0,1569.0,578.0,6.1008,407782.14,<1H OCEAN
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,158858.0,INLAND
-115.56,32.79,20.0,2372.0,835.0,2283.0,767.0,1.1707,61853.0,INLAND
-122.49,37.7,36.0,1946.0,340.0,828.0,313.0,5.2811,322707.0,NEAR OCEAN
-118.37,34.03,37.0,1236.0,,966.0,292.0,3.0694,253424.01,<1H OCEAN
-118.39,34.15,36.0,2696.0,713.0,905.0,659.0,3.1146,371949.09,<1H OCEAN
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,53652.0,INLAND
-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,264087.0,<1H OCEAN
-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,2.9464,112763.0,INLAND
-118.2,33.85,46.0,1854.0,462.0,1360.0,429.0,2.4844,166882.0,<1H OCEAN
-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,105833.0,INLAND
-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,117350.0,INLAND
-121.79,37.66,22.0,14701.0,2210.0,6693.0,2232.0,5.98,258898.0,INLAND
-122.08,40.64,14.0,3099.0,519.0,1447.0,494.0,4.0132,129006.0,INLAND
-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,328046.04,<1H OCEAN
-118.3,33.97,46.0,1425.0,317.0,1140.0,304.0,3.375,132592.0,<1H OCEAN
-118.42,34.16,46.0,54.0,9.0,20.0,6.0,0.536,332691.2,<1H OCEAN
-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,239481.0,<1H OCEAN
-118.17,34.19,45.0,1790.0,316.0,1035.0,312.0,4.0985,228352.0,<1H OCEAN
-116.86,32.87,17.0,5799.0,921.0,2630.0,843.0,5.0524,211454.0,<1H OCEAN
-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,264678.01,<1H OCEAN
-119.24,35.77,28.0,1737.0,521.0,1764.0,514.0,1.7813,52547.0,INLAND
-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,158267.0,<1H OCEAN
-121.94,37.31,5.0,2364.0,578.0,1102.0,502.0,5.2642,293403.01,<1H OCEAN
-119.33,36.32,23.0,3137.0,628.0,1446.0,548.0,2.5,80535.0,INLAND
-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643,216941.0,NEAR OCEAN
-121.27,37.96,41.0,461.0,101.0,382.0,79.0,1.275,66080.0,INLAND
-118.19,34.13,50.0,1309.0,302.0,883.0,293.0,3.1287,185678.0,<1H OCEAN
-122.52,37.88,52.0,176.0,50.0,88.0,46.0,3.8068,413589.05,NEAR BAY
-118.11,33.9,35.0,1323.0,269.0,1084.0,240.0,5.0753,187549.0,<1H OCEAN
-121.76,38.57,11.0,15018.0,3008.0,7984.0,2962.0,3.1371,143626.0,INLAND
-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535,112181.0,INLAND
-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2.1532,168690.0,NEAR OCEAN
-118.4,33.87,38.0,2398.0,431.0,911.0,392.0,5.2319,424185.38,<1H OCEAN
-118.41,34.03,24.0,3711.0,1192.0,1764.0,1147.0,3.1642,350734.06,<1H OCEAN
-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,206488.0,<1H OCEAN
-120.59,37.59,36.0,291.0,48.0,124.0,47.0,5.6945,176102.01,INLAND
-120.98,38.34,27.0,3471.0,653.0,1793.0,600.0,3.5508,136181.0,INLAND
-118.37,33.93,10.0,199.0,41.0,61.0,56.0,2.8958,221145.03,<1H OCEAN
-118.28,34.17,52.0,2332.0,433.0,1135.0,440.0,5.5658,365579.09,<1H OCEAN
-118.21,34.04,47.0,1306.0,391.0,1499.0,346.0,2.2788,144173.0,<1H OCEAN
-122.4,37.76,52.0,4265.0,912.0,1555.0,836.0,4.119,328397.07,NEAR BAY
-118.4,34.14,45.0,417.0,89.0,187.0,88.0,5.1377,316770.06,<1H OCEAN
-121.53,38.56,39.0,2438.0,483.0,1103.0,472.0,2.9375,102582.0,INLAND
-121.89,37.25,23.0,2705.0,449.0,1180.0,442.0,6.0791,287000.01,<1H OCEAN
-119.65,36.35,38.0,3148.0,568.0,1378.0,537.0,2.8788,77525.0,INLAND
-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25,101085.0,INLAND
-121.96,38.02,35.0,2691.0,542.0,1409.0,505.0,3.016,111450.0,INLAND
-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,92283.0,INLAND
-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,242404.04,NEAR OCEAN
-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,2.2019,72377.0,INLAND
-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,3.3981,193691.0,<1H OCEAN
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,330176.03,NEAR BAY
-118.15,34.67,5.0,12317.0,2953.0,6291.0,2654.0,3.5732,137174.0,INLAND
-118.19,33.82,11.0,872.0,203.0,422.0,221.0,4.6364,229085.0,NEAR OCEAN
-121.46,38.55,40.0,2077.0,435.0,1454.0,385.0,2.0074,69406.0,INLAND
-117.99,33.66,29.0,1330.0,293.0,613.0,236.0,4.6591,338762.2,<1H OCEAN
-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,254906.01,NEAR OCEAN
-117.28,32.83,34.0,2392.0,653.0,933.0,619.0,3.7306,386178.29,NEAR OCEAN
-118.34,33.93,33.0,4294.0,1224.0,4512.0,1189.0,2.8304,174534.0,<1H OCEAN
-119.55,36.72,6.0,1186.0,234.0,1135.0,218.0,2.1515,109034.0,INLAND
-116.48,33.94,10.0,3254.0,913.0,923.0,486.0,1.8,96652.0,INLAND
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,94863.0,INLAND
-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,81899.0,INLAND
-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734,330292.0,NEAR BAY
-117.85,34.1,22.0,5179.0,944.0,2315.0,884.0,4.51,209839.0,<1H OCEAN
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,325285.06,NEAR BAY
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,101647.0,INLAND
-122.26,37.78,52.0,970.0,217.0,528.0,208.0,3.3438,210753.01,NEAR BAY
-118.47,33.99,41.0,1146.0,310.0,833.0,270.0,2.5938,344720.03,<1H OCEAN
-116.39,33.82,15.0,11115.0,2257.0,4122.0,1653.0,2.7219,112208.0,INLAND
-117.85,33.79,46.0,1846.0,383.0,867.0,336.0,3.4234,216621.0,<1H OCEAN
-122.27,37.89,52.0,1978.0,293.0,723.0,272.0,5.3989,317849.02,NEAR BAY
-122.32,37.55,44.0,2151.0,411.0,849.0,370.0,4.4583,396111.21,NEAR OCEAN
-118.58,34.17,29.0,3393.0,574.0,1471.0,587.0,6.2064,363808.07,<1H OCEAN
-118.44,34.32,14.0,6235.0,1286.0,3568.0,1190.0,4.1724,212532.0,<1H OCEAN
-116.15,34.14,18.0,3312.0,705.0,1251.0,512.0,3.0139,77703.0,INLAND
-117.92,33.75,32.0,790.0,199.0,1196.0,201.0,3.0625,166644.0,<1H OCEAN
-118.36,33.89,27.0,2837.0,684.0,2141.0,648.0,3.1325,221521.0,<1H OCEAN
-117.91,33.78,26.0,4297.0,1037.0,3596.0,967.0,3.045,192245.0,<1H OCEAN
-117.39,34.09,10.0,5736.0,945.0,3528.0,932.0,4.3958,137386.0,INLAND
-118.08,33.86,17.0,2259.0,383.0,1378.0,386.0,5.8733,306211.07,<1H OCEAN
-117.82,33.67,17.0,2895.0,439.0,1588.0,450.0,6.276,284803.0,<1H OCEAN
-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,200741.0,<1H OCEAN
-117.98,34.07,15.0,3543.0,888.0,3131.0,823.0,3.0184,148194.0,INLAND
-122.71,38.42,23.0,1569.0,414.0,1031.0,368.0,1.6267,140706.0,<1H OCEAN
-122.13,37.44,38.0,2835.0,447.0,1148.0,446.0,5.9277,373032.04,NEAR BAY
-121.47,39.01,37.0,1244.0,247.0,484.0,157.0,2.3661,92977.0,INLAND
-118.08,33.94,21.0,3933.0,949.0,2219.0,820.0,2.4926,170303.0,<1H OCEAN
-119.03,34.25,25.0,3344.0,502.0,1483.0,496.0,6.196,272669.0,<1H OCEAN
-118.13,33.81,37.0,1228.0,237.0,572.0,242.0,4.325,225851.0,<1H OCEAN
-117.88,33.74,31.0,1120.0,296.0,1718.0,268.0,2.8077,162981.0,<1H OCEAN
-118.16,33.77,38.0,3235.0,769.0,1284.0,752.0,2.9384,267557.01,NEAR OCEAN
-122.79,39.02,23.0,642.0,203.0,265.0,84.0,1.8833,94554.0,INLAND
-120.03,38.19,26.0,7005.0,1358.0,416.0,189.0,2.125,108253.0,INLAND
-117.09,32.57,17.0,444.0,83.0,357.0,87.0,5.1478,172126.02,NEAR OCEAN
-119.57,37.94,17.0,346.0,130.0,51.0,20.0,3.4861,138472.0,INLAND
-121.07,39.13,8.0,4839.0,832.0,1977.0,762.0,4.0848,174386.0,INLAND
-115.57,32.78,25.0,2007.0,301.0,1135.0,332.0,5.128,142079.01,INLAND
-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,175894.0,<1H OCEAN
-122.85,38.62,16.0,4418.0,704.0,1908.0,697.0,4.5913,243238.0,<1H OCEAN
-118.47,34.23,22.0,8350.0,2717.0,9135.0,2452.0,2.5008,192995.01,<1H OCEAN
-118.14,34.17,42.0,2757.0,713.0,2112.0,653.0,2.7148,182522.02,<1H OCEAN
-122.45,37.71,49.0,2244.0,442.0,1948.0,423.0,4.7639,265297.02,NEAR OCEAN
-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438,101715.0,INLAND
-118.8,34.21,16.0,1466.0,196.0,661.0,209.0,6.2893,269807.0,<1H OCEAN
-118.08,34.16,42.0,3490.0,665.0,1713.0,620.0,4.5461,285178.0,INLAND
-117.04,32.74,33.0,3880.0,770.0,2288.0,805.0,3.6848,149516.0,NEAR OCEAN
-121.87,37.27,18.0,3561.0,560.0,1753.0,553.0,5.0292,254310.0,<1H OCEAN
-120.48,41.82,20.0,1367.0,284.0,429.0,181.0,2.0227,63665.0,INLAND
-122.76,38.35,30.0,2260.0,374.0,958.0,359.0,5.0323,241085.0,<1H OCEAN
-122.34,40.51,16.0,2247.0,502.0,1206.0,463.0,1.9946,76029.0,INLAND
-117.0,32.73,17.0,6050.0,1143.0,3424.0,1131.0,3.7647,155883.0,<1H OCEAN
-117.31,34.5,14.0,2443.0,447.0,883.0,465.0,2.1111,106636.0,INLAND
-119.33,36.32,19.0,2778.0,431.0,1092.0,451.0,5.2561,128117.0,INLAND
-123.19,39.12,38.0,267.0,57.0,196.0,60.0,2.3125,132876.0,<1H OCEAN
-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099,276556.0,<1H OCEAN
-118.24,34.14,27.0,2909.0,1021.0,2614.0,935.0,2.1444,209312.01,<1H OCEAN
-122.46,37.75,52.0,1207.0,152.0,465.0,162.0,10.7569,499831.99,NEAR BAY
